population,edge_ids,@source_node,@target_node,efferent_section_id,efferent_surface_z,afferent_center_y,efferent_center_z,efferent_segment_id,afferent_surface_z,afferent_segment_id,afferent_center_z,efferent_surface_x,efferent_section_type,efferent_segment_offset,afferent_center_x,afferent_section_type,afferent_section_id,afferent_section_pos,afferent_surface_y,afferent_segment_offset,efferent_surface_y,afferent_surface_x,efferent_center_y,efferent_section_pos,efferent_center_x
V1_neurons__V1_neurons__chemical_synapse,117720115,49867,45243,496,8434.594,887.3715,8434.547,4,8436.713,22,8436.856,9180.428,2,0.9445274,9180.525,3,350,0.33174863,887.34766,0.86327654,886.98987,9180.5205,886.982,0.73045826,9180.436
V1_neurons__V1_neurons__chemical_synapse,117720116,49867,45243,497,8434.8,888.0239,8434.755,1,8437.01,24,8437.148,9182.7705,2,0.6261327,9182.027,3,350,0.35574064,888.0101,0.69553363,887.81,9182.069,887.80225,0.07705034,9182.785
V1_neurons__V1_neurons__chemical_synapse,117720117,49867,45243,498,8435.064,887.8783,8435.03,0,8436.977,24,8437.097,9182.885,2,0.21211429,9181.81,3,350,0.35197067,887.8252,0.42875358,886.9643,9181.874,886.96246,0.49803928,9182.918
V1_neurons__V1_neurons__chemical_synapse,117720118,49867,45243,499,8435.375,888.07764,8435.333,0,8437.062,24,8437.168,9183.335,2,0.47295243,9182.107,3,350,0.3571319,888.0082,0.79398817,886.8947,9182.179,886.8783,0.011067343,9183.35
V1_neurons__V1_neurons__chemical_synapse,117720119,49867,45243,500,8436.045,889.33124,8436.01,3,8437.53,27,8437.642,9185.034,2,0.36024034,9184.11,3,350,0.391902,889.26404,0.4945315,888.3698,9184.176,888.3513,0.12796791,9185.061
V1_neurons__V1_neurons__chemical_synapse,117720120,49867,45243,500,8437.555,891.1331,8437.509,8,8439.269,32,8439.392,9189.532,2,0.07589477,9188.46,3,350,0.46403342,891.1697,0.9934005,891.70447,9188.529,891.70386,0.41935548,9189.544
V1_neurons__V1_neurons__chemical_synapse,117720121,49867,45243,501,8436.143,903.9126,8436.108,2,8437.95,16,8438.156,9196.957,2,0.19703151,9196.4795,3,363,0.7966292,903.8627,0.53373873,903.45306,9196.525,903.4225,0.12207264,9196.969
V1_neurons__V1_neurons__chemical_synapse,117720122,49867,45243,501,8431.977,908.7703,8431.948,7,8433.212,28,8433.342,9196.234,2,0.785152,9196.305,3,360,0.63488406,908.6228,0.23632997,907.221,9196.296,907.1825,0.3385069,9196.233
V1_neurons__V1_neurons__chemical_synapse,117720123,49867,45243,505,8435.749,884.9413,8435.708,2,8436.106,17,8436.17,9177.125,2,2.1380088,9176.537,3,350,0.26322442,884.83466,0.9276144,884.18085,9176.613,884.15826,0.26167622,9177.133
V1_neurons__V1_neurons__chemical_synapse,117720124,49867,45243,506,8432.526,897.0076,8432.561,6,8431.128,4,8430.976,9158.6875,2,0.09290099,9159.831,3,359,0.26394862,897.1684,0.69315046,898.67725,9159.716,898.7027,0.554964,9158.666
V1_neurons__V1_neurons__chemical_synapse,117720125,49867,45243,514,8442.875,903.87885,8442.922,1,8440.617,9,8440.373,9188.083,2,0.5818083,9188.402,3,364,0.43240944,903.87933,0.5820199,903.89026,9188.369,903.89166,0.1483578,9188.075
V1_neurons__V1_neurons__chemical_synapse,117720126,49867,45243,514,8444.696,893.4115,8444.903,6,8444.325,45,8444.281,9198.834,2,1.7538261,9200.001,3,350,0.6492046,893.514,0.7261141,894.7337,9199.907,894.8162,0.95221823,9198.865
V1_neurons__V1_neurons__chemical_synapse,117720127,49867,45243,515,8445.039,893.7194,8445.244,0,8444.572,46,8444.465,9200.749,2,1.7398723,9200.407,3,350,0.65690434,893.63135,0.20685054,893.038,9200.451,892.998,0.058913127,9200.665
V1_neurons__V1_neurons__chemical_synapse,117720128,49867,45243,516,8445.033,893.256,8445.245,0,8444.292,45,8444.159,9199.512,2,1.3294959,9199.774,3,350,0.64495873,893.21716,0.4256531,892.92847,9199.7295,892.9676,0.13724758,9199.447
V1_neurons__V1_neurons__chemical_synapse,117720129,49867,45243,532,8449.6455,886.01434,8449.625,9,8449.27,15,8449.245,9126.864,2,1.5850531,9125.726,3,355,0.5024439,885.895,0.53144914,884.2221,9125.8,884.17926,0.95893043,9126.866
V1_neurons__V1_neurons__chemical_synapse,117720130,49867,45243,537,8443.915,888.8884,8443.923,6,8443.0625,3,8442.9795,9140.124,2,0.3345732,9138.799,3,353,0.97472644,888.9288,0.95935345,889.3129,9138.915,889.33826,0.87150943,9140.164
V1_neurons__V1_neurons__chemical_synapse,117720131,49867,45243,538,8441.724,888.6366,8441.722,0,8442.667,3,8442.745,9139.609,2,1.0179543,9139.053,3,353,0.8662607,888.75464,0.5315898,890.1682,9139.098,890.20734,0.082686275,9139.637
V1_neurons__V1_neurons__chemical_synapse,117720132,49867,45243,539,8417.802,896.3474,8417.857,9,8417.449,18,8417.414,9134.77,2,1.1027592,9135.893,3,411,0.77040046,896.4269,0.12696117,897.2115,9135.789,897.32196,0.7913566,9134.624
V1_neurons__V1_neurons__chemical_synapse,117720133,49867,45243,540,8414.082,897.40375,8414.235,0,8413.715,22,8413.68,9134.117,2,0.7085668,9133.637,3,411,0.9661238,897.52936,0.38233748,899.2543,9133.673,899.2717,0.41960788,9134.2295
V1_neurons__V1_neurons__chemical_synapse,117720134,49867,45243,541,8413.799,897.92474,8413.849,0,8412.989,0,8412.944,9133.533,2,0.75425637,9132.704,3,412,0.012533802,898.04535,0.4912731,900.2256,9132.746,900.40826,0.020017527,9133.558
V1_neurons__V1_neurons__chemical_synapse,117720135,49867,45243,545,8412.606,897.49884,8412.591,1,8413.457,22,8413.536,9134.176,2,0.19723457,9133.446,3,411,0.97689366,897.5605,0.6387834,898.086,9133.537,898.2239,0.09652233,9134.307
V1_neurons__V1_neurons__chemical_synapse,117720136,49867,45243,547,8423.808,894.80756,8423.834,1,8422.773,12,8422.712,9139.172,2,2.428242,9138.774,3,411,0.50212586,894.9263,0.14314592,896.85394,9138.796,896.89355,0.21882892,9139.172
V1_neurons__V1_neurons__chemical_synapse,117720137,49867,45243,548,8411.394,896.2089,8411.398,16,8411.376,20,8411.371,9170.4795,2,0.266715,9170.749,3,387,0.15306799,896.0414,0.01902442,895.8731,9170.617,895.82697,0.5487216,9170.468
V1_neurons__V1_neurons__chemical_synapse,117720138,49867,45243,552,8408.25,903.4802,8408.214,6,8409.148,10,8409.255,9127.532,2,0.7309689,9126.876,3,412,0.24830617,903.4324,0.4344078,903.023,9126.945,903.00525,0.13892232,9127.558
V1_neurons__V1_neurons__chemical_synapse,117720139,49867,45243,552,8411.606,899.5546,8411.615,8,8411.265,4,8411.227,9130.702,2,1.2759807,9129.908,3,412,0.10915108,899.65607,0.7386886,900.5734,9129.989,900.6139,0.19549057,9130.726
V1_neurons__V1_neurons__chemical_synapse,117720140,49867,45243,552,8415.552,896.60455,8415.576,11,8415.132,20,8415.078,9134.816,2,1.542053,9134.95,3,411,0.87813103,896.72784,0.40333933,897.701,9134.936,897.7417,0.2646218,9134.817
V1_neurons__V1_neurons__chemical_synapse,117720141,49867,45243,552,8419.589,895.8269,8419.552,13,8420.169,14,8420.218,9139.524,2,2.5107884,9137.902,3,411,0.62227124,895.7994,1.0519913,895.46277,9138.025,895.4604,0.3359746,9139.555
V1_neurons__V1_neurons__chemical_synapse,117720142,49867,45243,552,8433.731,883.90796,8433.722,23,8433.388,0,8436.281,9151.252,2,0.2850833,9146.289,1,0,0.0,889.55145,0.0,888.8722,9151.941,888.9005,0.5484713,9151.289
V1_neurons__V1_neurons__chemical_synapse,117720143,49867,45243,552,8437.601,883.90796,8437.59,26,8437.612,0,8436.281,9154.004,2,0.48760286,9146.289,1,0,0.0,886.7768,0.0,886.6991,9154.174,886.7283,0.6049609,9154.04
V1_neurons__V1_neurons__chemical_synapse,117720144,49867,45243,555,8420.945,903.6473,8420.898,5,8421.336,8,8421.425,9125.752,2,0.74335736,9125.489,3,332,0.47658357,903.7368,0.6620286,904.1238,9125.541,904.1734,0.27211532,9125.775
V1_neurons__V1_neurons__chemical_synapse,117720145,49867,45243,555,8421.6875,909.16974,8421.732,7,8421.156,12,8421.129,9120.646,2,1.585312,9122.702,3,331,0.8946068,909.1054,0.54015917,907.9892,9122.589,907.8361,0.4789532,9120.542
V1_neurons__V1_neurons__chemical_synapse,117720146,49867,45243,557,8427.261,903.8791,8427.341,23,8427.341,13,8427.226,9152.582,2,1.0901824,9152.666,3,334,0.2675995,903.93427,0.5518883,903.89215,9152.5625,903.8777,0.7730148,9152.5205
V1_neurons__V1_neurons__chemical_synapse,117720147,49867,45243,575,8442.023,889.0241,8442.008,1,8443.029,0,8443.113,9139.182,2,0.51506734,9138.684,3,354,0.018366298,889.13965,0.12355964,890.48846,9138.724,890.5186,0.3877493,9139.215
V1_neurons__V1_neurons__chemical_synapse,117720148,49867,45243,602,8447.559,888.5867,8447.57,3,8447.171,2,8447.073,9148.989,2,0.47420797,9148.813,3,319,0.13675563,888.3562,0.36819786,887.3933,9148.849,887.3493,0.08516866,9149.003
V1_neurons__V1_neurons__chemical_synapse,117720149,49867,45243,611,8448.701,887.8597,8448.705,1,8448.49,3,8448.44,9149.258,2,2.5132148,9149.988,3,326,0.07222169,887.65094,0.81398886,886.6534,9149.868,886.60754,0.10385397,9149.245
V1_neurons__V1_neurons__chemical_synapse,117720150,49867,45243,621,8433.071,870.8121,8433.047,2,8433.76,19,8433.862,9175.941,2,0.6915891,9175.38,3,349,0.27629215,870.8135,0.22586806,870.7181,9175.47,870.8198,0.04947422,9176.102
V1_neurons__V1_neurons__chemical_synapse,117720151,49867,45243,621,8428.061,867.13916,8427.979,4,8430.292,25,8430.434,9176.715,2,1.1352565,9175.788,3,351,0.41742963,867.1868,0.6975163,867.8702,9175.853,868.0269,0.12825081,9176.786
V1_neurons__V1_neurons__chemical_synapse,117720152,49867,45243,645,8430.975,899.57745,8431.016,3,8430.234,10,8430.012,9166.653,2,0.74279064,9166.558,3,362,0.41704014,899.45447,0.6556086,899.027,9166.587,899.0174,0.11067914,9166.676
V1_neurons__V1_neurons__chemical_synapse,117720153,49867,45243,646,8430.689,899.26056,8430.71,3,8430.116,9,8429.968,9165.869,2,0.6954901,9165.595,3,362,0.38041422,899.0611,0.6926847,898.29126,9165.654,898.2683,0.5682463,9165.905
V1_neurons__V1_neurons__chemical_synapse,117720154,49867,45243,647,8429.396,899.7611,8429.36,1,8430.097,12,8430.265,9168.417,2,0.24310021,9168.128,3,362,0.4755753,899.5732,0.41720477,898.7451,9168.171,898.73987,0.047685098,9168.387
V1_neurons__V1_neurons__chemical_synapse,117720155,49867,45243,647,8424.479,888.38104,8424.518,12,8424.392,0,8424.271,9171.827,2,1.0002046,9171.679,3,366,0.08979826,888.1726,0.86767036,887.958,9171.737,887.9309,0.4387721,9171.834
V1_neurons__V1_neurons__chemical_synapse,117720156,49867,45243,653,8373.052,873.0165,8373.049,33,8373.146,4,8373.156,9214.014,2,1.991202,9214.734,3,375,0.12969093,872.9068,0.8842669,871.5495,9214.681,871.5069,0.68013453,9213.992
V1_neurons__V1_neurons__chemical_synapse,117720157,49867,45243,658,8429.133,899.7605,8429.102,1,8430.049,12,8430.238,9168.327,2,0.58791834,9168.0205,3,362,0.47160217,899.925,0.30717275,900.73364,9168.067,900.74457,0.034128062,9168.293
V1_neurons__V1_neurons__chemical_synapse,117720158,49867,45243,658,8416.275,925.9269,8416.295,17,8415.507,0,8415.444,9174.141,2,0.16000739,9173.32,3,335,0.10076854,925.8041,0.328731,924.2302,9173.381,924.23486,0.7144816,9174.184
V1_neurons__V1_neurons__chemical_synapse,117720159,49867,45243,670,8444.5625,887.1037,8444.567,10,8444.57,1,8444.513,9149.02,2,0.8777892,9148.799,3,318,0.7730593,886.92523,0.5189822,886.95123,9149.11,886.9518,0.3090511,9149.067
V1_neurons__V1_neurons__chemical_synapse,117720160,49867,45243,685,8439.503,883.90796,8439.526,4,8440.119,0,8436.281,9152.407,2,2.7077575,9146.289,1,0,0.0,881.8165,0.0,882.1363,9153.573,882.13934,0.22992988,9152.449
V1_neurons__V1_neurons__chemical_synapse,117720161,49867,45243,685,8439.917,883.90796,8439.94,7,8440.115,0,8436.281,9151.43,2,0.020717114,9146.289,1,0,0.0,889.19794,0.0,888.9502,9151.719,888.9565,0.36301985,9151.471
V1_neurons__V1_neurons__chemical_synapse,117720162,49867,45243,688,8433.592,883.90796,8433.566,4,8432.853,0,8436.281,9143.459,2,1.3960361,9146.289,1,0,0.0,877.02545,0.0,878.4854,9142.678,878.4583,0.30488837,9143.43
V1_neurons__V1_neurons__chemical_synapse,117720163,49867,45243,688,8431.764,883.90796,8431.738,6,8430.899,0,8436.281,9140.821,2,1.2777957,9146.289,1,0,0.0,883.0373,0.0,883.1991,9139.774,883.17303,0.426061,9140.79
V1_neurons__V1_neurons__chemical_synapse,117720164,49867,45243,688,8422.261,904.41327,8422.218,11,8423.688,1,8423.811,9131.94,2,4.92243,9131.589,3,331,0.09160181,904.35986,0.33577096,903.7409,9131.617,903.7233,0.9425771,9131.95
V1_neurons__V1_neurons__chemical_synapse,117720165,49867,45243,742,8424.704,888.3939,8424.66,2,8425.032,18,8425.354,9168.095,2,1.6744869,9168.2705,3,365,0.8720645,888.3047,0.024727048,888.2092,9168.201,888.19635,0.56614035,9168.083
V1_neurons__V1_neurons__chemical_synapse,117720166,49867,45243,748,8428.339,874.48254,8428.297,2,8429.071,4,8429.308,9149.538,2,1.3690709,9149.372,3,421,0.16994804,874.61346,0.9859663,874.98254,9149.412,875.0043,0.0759112,9149.543
V1_neurons__V1_neurons__chemical_synapse,117720167,49867,45243,748,8429.415,866.5721,8429.463,21,8426.974,7,8426.832,9117.022,2,1.2271038,9116.65,3,390,0.3145556,866.5781,0.020044036,866.69977,9116.671,866.7022,0.64130497,9117.0205
V1_neurons__V1_neurons__chemical_synapse,117720168,49867,45243,769,8417.828,892.9844,8417.815,2,8417.7705,11,8417.862,9174.638,2,0.3601349,9174.522,3,387,0.08558162,892.9389,0.04545459,892.95746,9174.719,892.9293,0.5116971,9174.674
V1_neurons__V1_neurons__chemical_synapse,117720169,49867,45243,770,8418.127,891.886,8418.091,0,8418.601,9,8418.648,9172.841,2,0.16900137,9174.92,3,387,0.07439482,891.76276,0.54395354,890.4339,9174.741,890.4296,0.0054402184,9172.811
V1_neurons__V1_neurons__chemical_synapse,117720170,49867,45243,770,8429.354,877.0116,8429.388,9,8429.383,10,8429.247,9165.601,2,2.5145648,9165.583,3,351,0.17039186,877.09,0.45159602,877.076,9165.635,877.1077,0.6190032,9165.609
V1_neurons__V1_neurons__chemical_synapse,117720171,49867,45243,770,8433.841,872.82324,8433.854,11,8433.636,12,8433.517,9164.693,2,1.1228433,9164.934,3,352,0.24877965,872.7812,0.75534004,872.6629,9164.82,872.68195,0.82383823,9164.651
V1_neurons__V1_neurons__chemical_synapse,117720172,49867,45243,771,8417.976,892.0135,8417.974,0,8418.494,9,8418.542,9172.755,2,0.14422047,9174.861,3,387,0.07579708,891.89,0.7208219,890.6031,9174.683,890.5554,0.016451748,9172.754
V1_neurons__V1_neurons__chemical_synapse,117720173,49867,45243,772,8418.088,891.8836,8418.058,0,8418.601,9,8418.651,9172.873,2,0.15502067,9174.921,3,387,0.07436836,891.7588,0.54061645,890.41125,9174.744,890.415,0.015748104,9172.837
V1_neurons__V1_neurons__chemical_synapse,117720174,49867,45243,779,8426.003,911.4195,8425.971,5,8425.961,11,8426.124,9142.884,2,0.9684576,9142.958,3,345,0.09435928,911.4416,0.88068044,911.46466,9142.919,911.4852,0.4802653,9142.912
V1_neurons__V1_neurons__chemical_synapse,117720175,49867,45243,789,8430.246,903.1472,8430.148,11,8431.39,14,8431.519,9165.496,2,0.2126832,9166.377,3,359,0.82993656,903.31616,0.42877588,904.90576,9166.277,905.0486,0.7303678,9165.416
V1_neurons__V1_neurons__chemical_synapse,117720176,49867,45243,812,8436.2,900.11633,8436.419,21,8435.452,24,8435.3,9178.791,2,1.5570096,9179.414,3,362,0.93320906,900.28766,0.8164695,901.08765,9179.306,901.38275,0.6175024,9178.717
V1_neurons__V1_neurons__chemical_synapse,117720177,49867,45243,812,8435.054,906.61945,8435.21,25,8434.106,16,8434.02,9184.693,2,0.25741616,9184.118,3,360,0.35897413,906.4481,0.3969422,904.562,9184.167,904.288,0.77160466,9184.896
V1_neurons__V1_neurons__chemical_synapse,117720178,49867,45243,812,8434.261,908.132,8434.615,28,8433.742,21,8433.557,9189.657,2,0.5819126,9189.627,3,360,0.48571163,908.06726,0.6403583,907.86017,9189.614,907.7735,0.9048585,9189.744
V1_neurons__V1_neurons__chemical_synapse,117720179,49867,45243,813,8435.278,908.6358,8435.35,0,8433.587,25,8433.426,9193.678,2,0.90018535,9193.348,3,360,0.5691373,908.7446,1.0315329,909.75323,9193.379,909.928,0.04572912,9193.648
V1_neurons__V1_neurons__chemical_synapse,117720180,49867,45243,813,8441.635,908.9647,8441.503,7,8442.919,20,8443.129,9198.214,2,0.6761444,9197.478,3,364,0.9468254,908.879,0.76745,908.44434,9197.571,908.3765,0.44904715,9198.334
V1_neurons__V1_neurons__chemical_synapse,117720181,49867,45243,814,8434.681,908.63556,8434.834,0,8433.539,25,8433.428,9193.847,2,0.57688755,9193.338,3,360,0.56892025,908.79614,1.021518,910.5535,9193.357,910.6368,0.03077988,9193.515
V1_neurons__V1_neurons__chemical_synapse,117720182,49867,45243,847,8429.175,899.76324,8429.153,2,8430.24,12,8430.357,9168.842,2,0.3688101,9168.497,3,362,0.48931572,899.53845,0.79773223,897.47986,9168.527,897.4377,0.25324917,9168.848
V1_neurons__V1_neurons__chemical_synapse,117720325,54379,45243,37,8415.888,968.93665,8415.884,81,8416.194,75,8416.259,9133.116,2,0.3816915,9132.386,3,345,0.6297845,969.00574,0.03694638,969.2987,9132.5205,969.2964,0.88564426,9133.219
V1_neurons__V1_neurons__chemical_synapse,117720530,61708,45243,14,8400.542,955.45984,8400.463,273,8401.257,72,8401.342,9062.836,2,0.03131427,9063.048,3,410,0.63235676,955.37695,0.17019852,954.60297,9063.021,954.5406,0.7322433,9062.817
V1_neurons__V1_neurons__chemical_synapse,117720543,62482,45243,105,8418.017,1004.11084,8418.149,2,8416.776,117,8416.664,9113.308,2,1.0566311,9112.521,3,345,0.9916566,1004.20496,0.007823272,1005.17285,9112.589,1005.3228,0.25798115,9113.41
V1_neurons__V1_neurons__chemical_synapse,117720840,70578,45243,63,8426.241,852.40283,8426.156,146,8427.173,12,8427.346,9177.964,2,0.060885087,9177.691,3,385,0.41934466,852.3285,0.3187422,851.90735,9177.737,851.8548,0.9706156,9177.983
V1_neurons__V1_neurons__chemical_synapse,117721644,111927,45243,77,8482.641,978.7195,8482.652,235,8482.668,71,8482.707,9069.508,2,0.380542,9069.528,3,406,0.95360166,978.76324,0.45990273,978.76324,9069.631,978.7221,0.73861605,9069.601
V1_neurons__V1_neurons__chemical_synapse,117721738,119069,45243,203,8428.068,912.5357,8428.133,89,8428.321,7,8428.334,9084.332,2,3.0111303,9082.993,3,402,0.58207804,912.6109,0.43247086,913.6809,9083.087,913.66876,0.994989,9084.41
V1_neurons__V1_neurons__chemical_synapse,117721739,119069,45243,213,8406.334,928.6656,8406.352,47,8406.305,12,8406.287,9183.865,2,1.3934357,9183.035,3,336,0.7941782,928.56287,0.004387437,927.8752,9183.144,927.8586,0.8451228,9183.965
V1_neurons__V1_neurons__chemical_synapse,117721740,119069,45243,215,8431.073,908.8187,8431.033,41,8431.83,5,8431.92,9171.775,2,1.1931238,9172.546,3,361,0.100121625,908.9705,0.76888305,910.29736,9172.458,910.32544,0.7547796,9171.686
V1_neurons__V1_neurons__chemical_synapse,117721741,119069,45243,215,8433.849,904.81335,8433.919,48,8431.709,0,8431.508,9168.818,2,0.28704154,9168.813,3,360,0.0042881607,904.81537,0.19788612,904.73755,9168.822,904.7987,0.82834536,9168.86
V1_neurons__V1_neurons__chemical_synapse,117721778,124005,45243,112,8447.93,938.1658,8447.784,48,8449.6045,19,8449.705,9078.299,2,1.895919,9077.771,3,407,0.36572948,938.22327,0.197314,939.17096,9077.807,939.08563,0.9950129,9078.389
V1_neurons__V1_neurons__chemical_synapse,117721779,124005,45243,113,8449.099,937.0171,8449.081,0,8449.107,18,8449.103,9078.573,2,1.8532434,9077.985,3,407,0.34078747,937.0432,0.13344371,937.04803,9078.104,937.082,0.2348388,9078.761
V1_neurons__V1_neurons__chemical_synapse,117721780,124005,45243,114,8447.45,936.4074,8447.336,0,8448.694,17,8448.772,9076.511,2,2.920364,9078.228,3,407,0.32693407,936.41034,0.30101714,936.4441,9078.136,936.5703,0.026991477,9076.424
V1_neurons__V1_neurons__chemical_synapse,117721781,124005,45243,114,8446.133,931.7313,8445.961,1,8447.464,25,8447.557,9072.8,2,0.84543514,9072.59,3,408,0.33321342,931.80853,0.725746,932.78217,9072.599,932.864,0.0766422,9072.787
V1_neurons__V1_neurons__chemical_synapse,117722063,169253,45243,145,8441.54,903.3519,8441.637,52,8440.308,7,8440.089,9186.36,2,0.783675,9186.984,3,364,0.36259153,903.3906,1.3115187,903.6468,9186.88,903.6576,0.9590997,9186.328
V1_neurons__V1_neurons__chemical_synapse,117722064,169253,45243,147,8416.846,971.5103,8416.865,3,8416.378,78,8416.338,9129.0625,2,0.2835516,9130.214,3,345,0.6587177,971.38025,0.7407914,969.79285,9130.122,969.72687,0.09228223,9129.019
V1_neurons__V1_neurons__chemical_synapse,117722065,169253,45243,160,8404.105,927.245,8404.12,13,8404.012,11,8404.008,9186.032,2,0.6598571,9185.964,3,339,0.8497821,927.36786,0.8216942,928.76746,9185.9795,928.8094,0.42900705,9186.124
V1_neurons__V1_neurons__chemical_synapse,117722066,169253,45243,174,8387.043,896.9083,8386.985,15,8388.304,30,8388.385,9217.43,2,0.71043044,9218.409,3,380,0.28488085,896.81323,0.0,895.2069,9218.353,895.134,0.6111778,9217.388
V1_neurons__V1_neurons__chemical_synapse,117722067,169253,45243,187,8418.211,935.29944,8418.116,24,8419.041,45,8419.197,9192.878,2,0.26360062,9193.648,3,361,0.75573087,935.2641,0.036057163,935.0623,9193.536,935.02985,0.9560633,9192.857
V1_neurons__V1_neurons__chemical_synapse,134387357,2636,49867,9,8449.389,845.4977,8449.321,9,8449.467,65,8449.549,9144.086,2,0.22005545,9144.333,3,938,0.533183,845.4704,0.4716497,845.44293,9144.214,845.43,0.19839917,9144.01
V1_neurons__V1_neurons__chemical_synapse,134387358,2636,49867,9,8453.159,841.2076,8453.206,20,8451.103,70,8450.981,9142.231,2,0.46218306,9142.803,3,938,0.57386875,841.2838,0.37349567,842.5745,9142.77,842.6638,0.45069337,9142.215
V1_neurons__V1_neurons__chemical_synapse,134387359,2636,49867,41,8500.451,880.38043,8500.365,6,8500.554,91,8500.698,9189.888,2,0.6247273,9189.756,3,953,0.97312057,880.3592,0.64355123,880.3387,9189.851,880.34204,0.1787435,9189.942
